created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Nov 03 23:40:18 +0000 2023;1720586731156844820;"🚨 ITU BUKAN KABUT   Pagi ini Surabaya, bukan Jakarta, mempunyai polusi udara tertinggi.  Coba lihat jam 5 pagi seperti apa, di Surabaya sampai 171 PM2.5nya.  33x di atas guideline tahunan PM2.5 dari WHO.  Tapi mana beritanya? 🤔🤔  Data dari @nafasidn https://t.co/QVXQPY8Dvt";1;3;6;9;in;15682472;1720586731156844820;piotrj;https://twitter.com/piotrj/status/1720586731156844820
Fri Nov 03 23:36:47 +0000 2023;1720585847442157652;"🚨🚨  Udara di Surabaya Sangat Tidak Sehat???  Bukan hanya Jakarta yang berpolusi udara, tapi sayangnya hanya berita Jakarta ditayang di media.  @detikcom @kompascom Kok Surabaya gak #1 paling polusi di dunia?  Ada apa di Surabaya?  Data dari @nafasidn https://t.co/Qt0h9KffQD";0;1;1;5;in;15682472;1720585847442157652;piotrj;https://twitter.com/piotrj/status/1720585847442157652
Fri Nov 03 22:24:28 +0000 2023;1720567648285856152;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  5:23am jakarta rank 5 dunia. PM 2,5: 92,5 merah polusi udara beracun. Ini asap dr PLTU batu bara 🤢🇮🇩 https://t.co/dcKQb5j7n4";0;0;0;1;in;1680198797744570369;1720521892803834291;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720567648285856152
Fri Nov 03 21:30:48 +0000 2023;1720554142039715884;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  4:28am jakarta rank 5 dunia dgn PM 2,5: 94,8 merah -&gt  udara beracun 🤢🇮🇩 Msh layakkah tilang uji emisi guys ?? Payah jakarta 👎🏻 https://t.co/bYnYV7YcRa";0;1;0;1;in;1680198797744570369;1720521892803834291;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720554142039715884
Fri Nov 03 19:50:56 +0000 2023;1720529008838967424;"Boss.. kita bukan hama yg setiap malam kudu di asapin sprti ini dgn asap hasil bakaran sampah boss 🤕 https://t.co/1TVF1psQBL";0;1;0;1;in;1680198797744570369;1720521892803834291;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720529008838967424
Fri Nov 03 19:22:39 +0000 2023;1720521892803834291;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  04/11/2023 Sabtu  2:21am jakarta rank 6 dunia dgn PM 2,5: 87,9 level merah. Di kemayoran polusi udara sdh sangat memburuk. https://t.co/cTHRTs4SWN";0;1;0;1;in;1680198797744570369;1720521892803834291;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720521892803834291
Fri Nov 03 17:49:08 +0000 2023;1720498359147098552;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  12:44am jakarta rank 7 dunia.. 🤢 https://t.co/TwI1wg6hA0";0;0;0;1;in;1680198797744570369;1720326163778916618;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720498359147098552
Fri Nov 03 17:13:02 +0000 2023;1720489273525465416;"@RembukPSI Polda Metro Jaya menghentikan tilang uji emisi setelah sehari dilaksanakan. Padahal, ini dianggap cara efektif untuk kurangi polusi udara di Jakarta.";0;0;0;0;in;1698361188118323200;1720442564229390365;jayapadamasanya;https://twitter.com/jayapadamasanya/status/1720489273525465416
Fri Nov 03 16:02:16 +0000 2023;1720471462782636288;"Halo sobat PI Niaga..  Dalam rangka menghijaukan Jakarta dan menekan polusi udara PI Niaga membagikan bibit tanaman buah ke karyawan kantor pusat lohh..  #piniaga #gotongroyongboyongpohon #pupukindonesia #bumnuntukindonesia https://t.co/6EUKrcdLRl";0;0;0;0;in;1257135510067179521;1720471462782636288;pi_niaga;https://twitter.com/pi_niaga/status/1720471462782636288
Fri Nov 03 15:18:05 +0000 2023;1720460346954293269;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  10:17pm jakarta rank 9 dunia. Polusi udara di klp gading mulai meningkat ke level merah 🤢 sisi timur jakarta horor polusinya https://t.co/eHs5PeBTDE";0;1;0;1;in;1680198797744570369;1720326163778916618;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720460346954293269
Fri Nov 03 14:35:40 +0000 2023;1720449672362574326;"senangnyaah menghirup udara jakarta walopun polusi";0;0;0;1;in;1668461001434624000;1720449672362574326;Mavliedaz;https://twitter.com/Mavliedaz/status/1720449672362574326
Fri Nov 03 14:07:26 +0000 2023;1720442564229390365;"Polda Metro Jaya memutuskan kembali menghentikan tilang uji emisi yang baru sehari dilaksanakan, padahal tilang uji emisi ini dinilai sebagai cara paling efektif untuk menekan polusi udara di Jakarta.  Sekretaris Fraksi PSI DPRD DKI Jakarta Justin Adrian Untaya menilai, hal ini… https://t.co/Ghd002r2NM";0;6;2;13;in;934036100766605313;1720442564229390365;RembukPSI;https://twitter.com/RembukPSI/status/1720442564229390365
Fri Nov 03 13:32:02 +0000 2023;1720433654906994716;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  9:31pm jakarta rank 8 dunia 🇮🇩🤢 https://t.co/bRo9OYgGGT";0;1;0;1;in;1680198797744570369;1720326163778916618;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720433654906994716
Fri Nov 03 11:29:27 +0000 2023;1720402807357149564;"@jr205newlivery PLTG/U itu buat respon peak load karena lebih cepat beroperasi dan lebih cepat merespon beban, baik buat regulasi frekuensi maupun tegangan.   Suralaya mati karena memang baseload sudah dihandle dari luar Jakarta ga ada hubungannya, buat ngurangin polusi udara.";0;1;0;0;in;1684095226359742465;1720244764736696410;Fendy_yy;https://twitter.com/Fendy_yy/status/1720402807357149564
Fri Nov 03 10:28:33 +0000 2023;1720387481982702018;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  5:27pm jakarta rank 7 dunia.. 17 jam polusi udara jakarta level merah. 🤕🤢🇮🇩 https://t.co/Qjn5qljK2k";0;1;0;1;in;1680198797744570369;1720326163778916618;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720387481982702018
Fri Nov 03 10:19:47 +0000 2023;1720385274981818517;"@DokterTifa Semoga segera tercapai";0;0;0;2;in;1680198797744570369;1720284458191142930;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720385274981818517
Fri Nov 03 09:00:02 +0000 2023;1720365206025498677;"Yakin gak pake masker? 👉Kualitas udara Oktober 2023 ternyata 50% lebih buruk daripada Okt 2022.  Yakin healing ke Bandung?  👉 Polusi udara di Bandung 18% lebih tinggi dari Jakarta?   🔗 Daftar sekarang: https://t.co/8jLYJPZRcf https://t.co/eTk4SywXiE";1;0;1;7;in;1218459084380262400;1720365206025498677;nafasidn;https://twitter.com/nafasidn/status/1720365206025498677
Fri Nov 03 08:15:13 +0000 2023;1720353925193515323;"Polusi udara = bencana kemanusiaan. Polusi udara = pelanggaran HAM";0;1;0;1;in;1680198797744570369;1720326163778916618;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720353925193515323
Fri Nov 03 08:15:00 +0000 2023;1720353871284125948;"Tekan polusi udara di Jakart, Pemprov DKI Jakarta kembali terapkan razia uji emisi untuk kendaraan diatas 3 tahun saat masuk Jakarta https://t.co/aGBG48nout";0;0;0;0;in;47274731;1720353871284125948;okezonenews;https://twitter.com/okezonenews/status/1720353871284125948
Fri Nov 03 08:10:55 +0000 2023;1720352846359765501;"Bulan oktober sudah seburuk ini. Apakah akan oengulangan lagi di bulan november ?? Kacau jakarta https://t.co/dUXwoMp5HB";0;1;0;0;in;1680198797744570369;1720326163778916618;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720352846359765501
Fri Nov 03 08:10:04 +0000 2023;1720352630688690574;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  3:08pm PM 2,5: 51 orange kemayoran jakarta. Atmosfer jakarta juga terlihat msh sangat buruk saat ini.. mengerikan tata kelola negara ini 🤦🏻‍♂️ https://t.co/ozvUDowMtp";0;1;0;2;in;1680198797744570369;1720326163778916618;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720352630688690574
Fri Nov 03 07:15:36 +0000 2023;1720338923975573720;"THREAD - Penolakan Tilang Uji Emisi   Melihat tingkat kualitas udara dan polusi yang terus memburuk, Polda Metro Jaya dan Pemerintah DKI Jakarta mengadakan tilang uji emisi bagi kendaraan di atas 3 tahun.";0;1;0;0;in;1591844696;1720338923975573720;100akalsehat;https://twitter.com/100akalsehat/status/1720338923975573720
Fri Nov 03 06:24:54 +0000 2023;1720326163778916618;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  03/11/2023 Jumat  1:25pm jakarta rank 9 dunia. Polusi udara saat ini sama buruk ya dgn hari hari sebelumnya 🤕 https://t.co/vOQshgMUW5";0;1;0;1;in;1680198797744570369;1720326163778916618;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720326163778916618
Fri Nov 03 06:10:03 +0000 2023;1720322425865560289;"@Mysukmana @txtdrbekasi @ListyoSigitP Halo Sobat Polri, terimakasih atas informasinya. Tilang uji emisi dicanangkan oleh Dinas Lingkungan Hidup DKI Jakarta untuk mengurangi polusi udara di daerah DKI Jakarta. Landasan Undang-undangnya adalah UU Lalu Lintas nomor 22 Tahun 2009.   (1/4)";0;1;0;0;in;1309332727972339713;1720022443837083898;NTMC_Info;https://twitter.com/NTMC_Info/status/1720322425865560289
Fri Nov 03 06:07:53 +0000 2023;1720321883042906480;"@andriangalaghe2 @ListyoSigitP Halo Sobat Polri, terimakasih atas informasinya. Tilang uji emisi dicanangkan oleh Dinas Lingkungan Hidup DKI Jakarta untuk mengurangi polusi udara di daerah DKI Jakarta. Landasan Undang-undang nya adalah UU Lalu Lintas nomor 22 Tahun 2009.  (1/4)";0;2;0;1;in;1309332727972339713;1720236055394406594;NTMC_Info;https://twitter.com/NTMC_Info/status/1720321883042906480
Fri Nov 03 06:03:49 +0000 2023;1720320861088227363;"@Xelowwww @txtdrbekasi @TMCPoldaMetro @ListyoSigitP Halo Sobat Polri, terimakasih atas informasinya. Tilang uji emisi dicanangkan oleh Dinas Lingkungan Hidup DKI Jakarta untuk mengurangi polusi udara di daerah DKI Jakarta. Landasan Undang-undangnya adalah UU Lalu Lintas nomor 22 Tahun 2009.  (1/4)";0;1;0;0;in;1309332727972339713;1720022443837083898;NTMC_Info;https://twitter.com/NTMC_Info/status/1720320861088227363
Fri Nov 03 01:54:31 +0000 2023;1720258119702573277;"🌬️  Kualitas udara Jakarta sangat memprihatinkan dengan Indeks Kualitas Udara (IKU) mencapai angka 151. Polusi udara menghambat kualitas hidup kita dan berdampak buruk pada kesehatan.🌬️💚#UdaraBersihJakarta #IKU151 #AksiSegera";0;0;0;0;in;1668844275638095872;1720258119702573277;IDNMON;https://twitter.com/IDNMON/status/1720258119702573277
Fri Nov 03 01:52:11 +0000 2023;1720257532059599062;"Tingkat Polusi Udara Jakarta Pagi Ini (3 November 2023) https://t.co/ZWbKTNyESg https://t.co/6JaabyzCSh";0;0;0;0;in;1405348002101792772;1720257532059599062;DataindonesiaId;https://twitter.com/DataindonesiaId/status/1720257532059599062
Thu Nov 02 23:37:50 +0000 2023;1720223721695440905;"@txtdrbekasi Udara jakarta makin polusi ngeluh  Sedangkan lg d berantas penyebab polusi nya makin ngeluh Tp gak tau jg tepat sasaran apa tidak solusi tersebut";0;0;0;0;in;1190285230726189058;1720022443837083898;Irwanwahyudi369;https://twitter.com/Irwanwahyudi369/status/1720223721695440905
Thu Nov 02 22:26:50 +0000 2023;1720205854262382753;"@detikcom Emang udara itu apa ngruntel di jakarta aja? Kembali pakai sepeda angin aja. Pabrik pabrik ditutup.Sepeda motor penyebab polusi, sepeda listrik batere mahal. Kok nyusahin rakyat kecil aja.";0;0;0;0;in;2232083622;1719933601985221012;sarphanjamain1;https://twitter.com/sarphanjamain1/status/1720205854262382753
Thu Nov 02 17:53:56 +0000 2023;1720137178385408409;"🌬️  Kualitas udara Jakarta sangat memprihatinkan dengan Indeks Kualitas Udara (IKU) mencapai angka 156. Polusi udara menghambat kualitas hidup kita dan berdampak buruk pada kesehatan.🌬️💚#UdaraBersihJakarta #IKU156 #AksiSegera";0;0;0;0;in;1668844275638095872;1720137178385408409;IDNMON;https://twitter.com/IDNMON/status/1720137178385408409
Thu Nov 02 16:21:51 +0000 2023;1720114005564694748;"11:20pm jakarta rank 4 dunia. Level orange hanya 2 jam 😭 kog gak ada iba iba nya kpd sesama manusia ya jakarta. Polusi udaranya lebih2 dr perang di palestina loh yaa. Ngeri loh. Hentikannya becanda nyaa please 🙏🏻🇮🇩 https://t.co/6Ilea1TrHR";0;0;0;1;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720114005564694748
Thu Nov 02 15:51:31 +0000 2023;1720106369259630705;"😱Insight 1:  Polusi udara di Jabodetabek di bulan Oktober 2023  50% Lebih Buruk   dibandingkan Oktober 2022.   LIMA PULUH PERSEN.   🤯Insight 2:  Bandung Kota Besar Terpolusi di Indonesia di Oktober 2023  Polusi udara di Bandung 18% lebih tinggi dari Jakarta? 46% lebih tinggi… https://t.co/Myr3ajOuSH";2;1;9;19;in;15682472;1720106369259630705;piotrj;https://twitter.com/piotrj/status/1720106369259630705
Thu Nov 02 13:18:35 +0000 2023;1720067884217774324;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  8:17pm jakarta rank 4 dunia. Polusi udara jakarta kembali meningkat. Bener2 biadab polusi udara jakarta yahh 🤢🇮🇩 https://t.co/v0weLDi4Je";0;1;0;1;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720067884217774324
Thu Nov 02 11:38:51 +0000 2023;1720042786496696819;"Polda Metro Jaya memutuskan kembali menghentikan tilang uji emisi yang baru sehari dilaksanakan pada 1 November 2023 lalu. Padahal, tilang uji emisi ini dinilai sebagai cara paling efektif untuk menekan polusi udara di Jakarta. (ld)  https://t.co/2PjaaTfbUk.";0;1;0;1;in;124171593;1720042786496696819;tribunnews;https://twitter.com/tribunnews/status/1720042786496696819
Thu Nov 02 11:23:03 +0000 2023;1720038810183180726;"@mediaindonesia Peraturan ini sama buruknya dgn peraturan motor jalan siang lampu hrs nyala.. sejak kapan lumien lampu motor mampu lbh terang dr pada lumien terang cahaya matahari.. yg bikin aturan pasti ijasah palsu nih kacau";0;0;0;1;in;1680198797744570369;1720017699315790111;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720038810183180726
Thu Nov 02 10:51:53 +0000 2023;1720030964544659478;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  5:47pm jakarta rank 11 dunia.. udara beracun jakarta bener2 parah keburukannya 🤢🇮🇩 https://t.co/pRpMVy0qLJ";0;1;0;1;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720030964544659478
Thu Nov 02 10:49:43 +0000 2023;1720030420207816737;"@txtdrbekasi Orang2x jakarta juga baru sadar polusi udara gara2 beritanya viral. Padahal sebelum tau hari2 ya biasa aja";0;0;0;1;in;3280738712;1720022443837083898;thekayalix;https://twitter.com/thekayalix/status/1720030420207816737
Thu Nov 02 09:59:10 +0000 2023;1720017699315790111;"ANGGOTA Fraksi PKS DPRD DKI Jakarta Ismail menyebut tilang uji emisi di  tempat yang kembali dihentikan Polda Metro Jaya membuktikan kajian  Pemprov DKI Jakarta soal pengendalian polusi udara dari kendaraan  bermotor belum matang.   Sumber: https://t.co/p9EvVfLwQr";0;1;0;1;in;68930552;1720017699315790111;mediaindonesia;https://twitter.com/mediaindonesia/status/1720017699315790111
Thu Nov 02 09:24:46 +0000 2023;1720009043249697079;"@Iyan_concept @RadioElshinta Kmrn di jakarta tingkat polusi udara nya sangat tinggi, pemerintah menyalahkan pemilik kendaraan bermotor penyebab nya... lalu bikin aturan seperti itu.. jujur sy curiga, pelaku nya justru pemerintah itu sendiri... Pemerintah skrg selalu akal2an cari duit dg cara peras rakyat";0;0;0;2;in;591195676;1719895000371326993;lesmana_sofyan;https://twitter.com/lesmana_sofyan/status/1720009043249697079
Thu Nov 02 09:23:44 +0000 2023;1720008783580258500;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  4:22pm jakarta rank 12 dunia. 16 jam polusi udara jakarta bener2 buruk 🤢🇮🇩 https://t.co/h3sRXW1Y0Q";0;1;0;2;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1720008783580258500
Thu Nov 02 09:00:54 +0000 2023;1720003034653352183;"“Alat ini tidak hanya membersihkan udara dari polutan saja tetapi juga menghasilkan energi terbarukan dari panel surya. Mengatasi polusi udara di Jakarta adalah suatu keharusan, dan inilah urgensi yang harus segera diatasi,” ujar Carles.";0;1;0;1;in;281569877;1720003029435650107;daaitvindonesia;https://twitter.com/daaitvindonesia/status/1720003034653352183
Thu Nov 02 06:28:29 +0000 2023;1719964680670826623;"Berasa msh ada pemerintah gak di indonesia yg memimpin negeri dan membawa kebaikan bagi semua rakyatnya ?? Sprtinya ENGAK ya guys 😂 malah rugi punya pemerintah. Di kasi duit mereka unt gendutin perut dan saldo bank mereka aja yaa guys https://t.co/8x3koxkOn2";0;1;0;1;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719964680670826623
Thu Nov 02 06:26:53 +0000 2023;1719964277904424974;"Data polusi udara bulan 5-6-7-8 ditahun 2023 👎🇮🇩 buruk dan sampai saat ini bulan 11 juga gak ada perubahan njiir 🇮🇩   #Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana https://t.co/z3GAepBea5";0;1;0;1;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719964277904424974
Thu Nov 02 06:26:42 +0000 2023;1719964229334433889;"@RadioElshinta Kalo gua sih nyebut nya, ladang baru untuk polisi dapet lebih, ga cukup dari SIM krna kmren sempet dibahas di komisi III krna banyak praktek dibawah meja, skrg lari ke emisi krna dampak pilot yg liatin kualitas udara Jakarta, viral, dan pemerintah liat ini juga sebagai ladang";0;0;0;1;in;275406978;1719895000371326993;imyourboy_0;https://twitter.com/imyourboy_0/status/1719964229334433889
Thu Nov 02 05:44:47 +0000 2023;1719953680533803203;"Penerapan tilang uji emisi kendaraan bermotor dinilai perlu dibarengi beberapa langkah lain, seperti penghentian penggunaan BBM kotor dan menggratiskan servis kendaraan untuk menekan polusi udara Jakarta. #Metro #AdadiKompas   https://t.co/BIMiMQt2QW";0;1;0;0;in;255866913;1719953680533803203;hariankompas;https://twitter.com/hariankompas/status/1719953680533803203
Thu Nov 02 05:16:43 +0000 2023;1719946619590938797;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  12:16pm jakarta rank 10 duni. Polusi udara jakarta msh tetap dlm keadaan yg buruk sampai saat ini. Ngerii 🤢🇮🇩 https://t.co/bp3UFlcj3s";0;1;0;1;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719946619590938797
Thu Nov 02 04:44:12 +0000 2023;1719938435929317844;"@RadioElshinta Tilang ini adalah perbuatan yang salah. Kegiatan ini tidak memiliki garansi sukses untuk secara signifikan menurunkan level polusi udara di Jakarta. Kegiatan tilang ini sini adalah perbuatan yang buruk dan salah total Dan tidak bermanfaat";0;0;0;4;in;1680198797744570369;1719895000371326993;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719938435929317844
Thu Nov 02 04:34:21 +0000 2023;1719935956554547255;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  11:33pm jakarta rank 9 dunia dgn PM 2,5: 75 level merah selama 11 jam non stop. Di kemayoran level orange saat ini.. kacau jakarta https://t.co/IBf6pDH8Wd";0;1;0;2;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719935956554547255
Thu Nov 02 04:25:00 +0000 2023;1719933601985221012;"Kini Uji Emisi Jadi Syarat Perpanjang STNK demi Tekan Polusi  Uji emisi kini jadi syarat perpanjangan STNK. Upaya itu dilakukan demi menekan polusi udara di wilayah Jakarta.  &gt &gt  https://t.co/7qpDJ4HOYj  #detikcom";10;56;6;9;in;69183155;1719933601985221012;detikcom;https://twitter.com/detikcom/status/1719933601985221012
Thu Nov 02 04:11:35 +0000 2023;1719930228225765559;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  View langit jakarta pukul 11am bener2 sangat buruk ya guys.. mengerikan, penuh dgn asap dr industri dan PLTU batu bara ya guys 🇮🇩 https://t.co/X75DonOnnp";0;1;0;2;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719930228225765559
Thu Nov 02 03:41:00 +0000 2023;1719922529203364010;"@IKNnusantaraID Jakarta sebagai ibu kota Indonesia telah mengalami banyak masalah seperti macet banjir dan polusi udara yang serius #IbuKotaNegara";0;0;0;0;in;1484390326408466432;1719846711013892159;Cynthia90792266;https://twitter.com/Cynthia90792266/status/1719922529203364010
Thu Nov 02 03:09:03 +0000 2023;1719914489280356404;"Bhabinkamtibmas Kel. Dukuh Aiptu Adi J bersama Babinsa Sertu Andung Melaksanakan giat patroli sumber Titik api berkaitan dengan polusi udara di DKI Jakarta di Jl. Al Bashor Rt. 014/003, Bhabinkamtibmas memberikan himbauan ke warga agar tidak memberikan sampah  Kamis 2/11/2023 https://t.co/WwSdm8XCkm";0;0;0;1;in;1451907625298235394;1719914489280356404;KramatJa3;https://twitter.com/KramatJa3/status/1719914489280356404
Thu Nov 02 02:59:33 +0000 2023;1719912097101091137;"Tingkat Polusi Udara Jakarta Pagi Ini (2 November 2023) https://t.co/DtVTFo8V8S https://t.co/vZxtKZrACF";0;0;0;0;in;1405348002101792772;1719912097101091137;DataindonesiaId;https://twitter.com/DataindonesiaId/status/1719912097101091137
Thu Nov 02 02:41:12 +0000 2023;1719907482418696676;"Uji emisi kini menjadi syarat perpanjangan STNK. Upaya itu dilakukan demi menekan polusi udara di wilayah Jakarta.  https://t.co/taCv5L8BP3";0;0;0;0;in;623311610;1719907482418696676;Pengawal_gibran;https://twitter.com/Pengawal_gibran/status/1719907482418696676
Thu Nov 02 02:40:30 +0000 2023;1719907304429203558;"Uji emisi kini menjadi syarat perpanjangan STNK. Upaya itu dilakukan demi menekan polusi udara di wilayah Jakarta.  https://t.co/6wOSM6bEi0";0;0;0;0;in;1678578186744107010;1719907304429203558;Udinmanta;https://twitter.com/Udinmanta/status/1719907304429203558
Thu Nov 02 01:56:09 +0000 2023;1719896142971027550;"Polusi udara di Jakarta belum juga hilang. Berbagai cara sudah dilakukan. Terbaru, Pemerintah Provinsi (Pemprov) DKI Jakarta menggelar razia uji emisi, dengan menerapkan sanksi tilang bagi kendaraan bermotor tidak lolos uji ini.  #rakyatmerdeka https://t.co/VkmQqnk1Of";0;0;0;0;in;1474011848118657029;1719896142971027550;_rakyatmerdeka;https://twitter.com/_rakyatmerdeka/status/1719896142971027550
Thu Nov 02 01:55:48 +0000 2023;1719896056874647574;"9 hari di negara orang, kulit muka jadi moist dan makin mulus. Begitu balik ke Jakarta, muka langsung bruntusan dan kering banget kulitnya. Ini polusi udara sama air di Jakarta jelek banget apa ya? Sampai segininya amat!";0;1;0;0;in;56037872;1719896056874647574;arlindasagala;https://twitter.com/arlindasagala/status/1719896056874647574
Thu Nov 02 01:06:46 +0000 2023;1719883715281818010;"Uji emisi kendaraan bermotor yg usianya di atas tiga tahun wajib dilakukan dgn alasan utk mengurangi polusi udara di Jakarta. Yakin hanya itu ? Bukan krn peminat kendaraan listrik tidak bertambah ? Rugi bandar kalau sampai tidak laku…";0;3;3;8;in;2787147841;1719883715281818010;rinichan02;https://twitter.com/rinichan02/status/1719883715281818010
Wed Nov 01 20:16:31 +0000 2023;1719810672429850683;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  3:15am jakarta rank 10 dunia dgn PM 2,5: 58 merah. Semoga segera membaik ya jakarta. https://t.co/rUHnurdfc3";0;1;0;1;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719810672429850683
Wed Nov 01 18:38:32 +0000 2023;1719786013009252594;"Tidak mungkin lantai bisa bersih jika dibersihkan oleh sapu kotor atau kain pel kotor. Begitupun dengan penyakit ISPA (COVID), tidak mungkin bisa menghentikan penyakit ISPA jika udara yang digunakan bernafas kotor penuh dengan polusi udara tinggi berdurasi panjang. Dari bln 5 loh";0;1;0;1;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719786013009252594
Wed Nov 01 18:38:06 +0000 2023;1719785904179692001;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  1:35am jakarta rank 10 dunia..  Mengerikan 🤢🇮🇩 https://t.co/ULs9xrniaw";0;1;0;1;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719785904179692001
Wed Nov 01 18:16:09 +0000 2023;1719780382332338403;"Edukasi yg sangat baik unt memasak nasi 🙏🏻 semoga berguna ya guys https://t.co/fdDe88A4Lu";0;0;0;2;in;1680198797744570369;1719780382332338403;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719780382332338403
Wed Nov 01 17:42:15 +0000 2023;1719771851734519821;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  12:42am jakarta rank 10 dunia dgn PM 2,5: 64 level merah. Ngerii parah 🤦🏻‍♂️🇮🇩 https://t.co/qn9y32LJ7O";0;1;0;1;in;1680198797744570369;1719771851734519821;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1719771851734519821
